"","File","time_ms","env","F0","TP","Word","Gestural_Prom","Prosodic_Prom","Syll_num","Syll","Participant","Language","Item_type","Item_num","Focus","Gender","Age","Native_language"
"1","C27_T_06_F",15,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"2","C27_T_06_F",25,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"3","C27_T_06_F",35,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"4","C27_T_06_F",45,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"5","C27_T_06_F",55,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"6","C27_T_06_F",65,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"7","C27_T_06_F",75,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"8","C27_T_06_F",85,0,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"9","C27_T_06_F",95,0.0067518149419975,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"10","C27_T_06_F",105,0.013565000269943,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"11","C27_T_06_F",115,0.0137078251919803,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"12","C27_T_06_F",125,0.0138791574961155,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"13","C27_T_06_F",135,0.014059273508947,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"14","C27_T_06_F",145,0.0142361858954578,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"15","C27_T_06_F",155,0.0144112275919655,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
"16","C27_T_06_F",165,0.0145907537912721,0,NA,NA,"",NA,NA,NA,27,"Catalan","target",6,"filler","female",19,"Catalan, Spanish"
