"","File","time_ms","env","F0","TP","Word","Gestural_Prom","Prosodic_Prom","Syll_num","Syll","Participant","Language","Item_type","Item_num","Focus","Gender","Age"
"1","C01_T_34_B",15,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"2","C01_T_34_B",25,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"3","C01_T_34_B",35,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"4","C01_T_34_B",45,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"5","C01_T_34_B",55,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"6","C01_T_34_B",65,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"7","C01_T_34_B",75,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"8","C01_T_34_B",85,0,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"9","C01_T_34_B",95,0.00368683137954713,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"10","C01_T_34_B",105,0.00728560574139833,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"11","C01_T_34_B",115,0.00711529263998659,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"12","C01_T_34_B",125,0.00697196605143612,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"13","C01_T_34_B",135,0.00687844535969237,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"14","C01_T_34_B",145,0.00684092924238351,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"15","C01_T_34_B",155,0.00685268310062788,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"16","C01_T_34_B",165,0.0069037590359945,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"17","C01_T_34_B",175,0.00699491242050406,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"18","C01_T_34_B",185,0.0071717379693311,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"19","C01_T_34_B",195,0.00751534218663247,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"20","C01_T_34_B",205,0.00813493977782851,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"21","C01_T_34_B",215,0.0091915386673507,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"22","C01_T_34_B",225,0.010921960757298,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"23","C01_T_34_B",235,0.0136162301446184,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
"24","C01_T_34_B",245,0.0174723956852472,0,NA,NA,NA,NA,NA,NA,1,"Catalan","target",34,"background","male",19
