"time_ms","env"
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,0.0183403550905156
110,0.0173970472193185
120,0.0163396234057967
130,0.0152704148962616
140,0.0142168468728887
150,0.013216905945375
160,0.0123323315019835
170,0.011617191116949
180,0.0111016089003372
190,0.0107679880748439
200,0.010565157232228
210,0.0104115922630609
220,0.01025995303561
230,0.0100811887976592
240,0.00986373801913275
250,0.0096095231269419
260,0.00934151633297203
270,0.00909233318224571
280,0.00889940280606937
290,0.0087866157785193
300,0.00876653816887916
310,0.00884488946114551
320,0.00902045152046778
330,0.00927485593304253
340,0.00957303744760189
350,0.00987253514680565
360,0.0101607283898269
370,0.0104452127927297
380,0.0107345415137197
390,0.0110161619716134
400,0.0112953584138036
410,0.0115753026496716
420,0.0118461402605264
430,0.0121082697171946
440,0.0123657135886708
450,0.0126227449268471
460,0.0128592999238872
470,0.0130484881558498
480,0.0131901083188469
490,0.0133163382735467
500,0.0134412490796784
510,0.013554216923029
520,0.0136352760398131
530,0.0136651339298017
540,0.0136512887447113
550,0.0136168742379679
560,0.0135516291447676
570,0.0134249220899131
580,0.0132217751516238
590,0.0129524621212448
600,0.0126132430702053
610,0.0122314867935728
620,0.0118556877520868
630,0.011513805783647
640,0.0112167861918037
650,0.0109704082446843
660,0.0108137265015328
670,0.0107824514439908
680,0.010867807303583
690,0.0110282748412114
700,0.0112465735133588
710,0.011526518092388
720,0.0118658692851977
730,0.0122565092322055
740,0.0126583316157867
750,0.0130201456192861
760,0.0133118109506179
770,0.0135183327095787
780,0.0136243636877351
790,0.0136395738560889
800,0.0135786540579947
810,0.0134486906868128
820,0.0132670153439789
830,0.013056674238492
840,0.0128704758029653
850,0.0127489265376577
860,0.0126902151827002
870,0.0126753297195267
880,0.0126923639744409
890,0.012737942632729
900,0.0127992173278596
910,0.012831136345061
920,0.0128158544049551
930,0.0127365233696868
940,0.0126087492206502
950,0.0124637811757785
960,0.0123781389790932
970,0.0127499788026132
980,0.0140604257030238
990,0.0168752153254099
1000,0.0222924604266281
1010,0.0314014993248256
1020,0.0449127269201681
1030,0.0631993619451093
1040,0.0862358200922446
1050,0.113444645344661
1060,0.143299698013152
1070,0.17397328218141
1080,0.20359432640047
1090,0.230654734768614
1100,0.25443646245238
1110,0.274688085438191
1120,0.291393633761942
1130,0.304953821368094
1140,0.31640038302642
1150,0.327258465248742
1160,0.338907743989622
1170,0.351811246880492
1180,0.366115375592382
1190,0.381619080389083
1200,0.39723950275766
1210,0.411664086904243
1220,0.423601002959406
1230,0.431459869101269
1240,0.43351825946751
1250,0.428582633313566
1260,0.416766184937506
1270,0.398922576820004
1280,0.376838478999704
1290,0.3528592225531
1300,0.329217724559195
1310,0.308099854335814
1320,0.291174837600532
1330,0.278974221086495
1340,0.270984709121733
1350,0.265978966302527
1360,0.262499735471615
1370,0.259346102129211
1380,0.25529135226791
1390,0.249144798866914
1400,0.240314740191189
1410,0.229095380163462
