"time_ms","env"
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,9.66723288798608e-05
110,9.86028944930254e-05
120,0.000102304973669603
130,0.000107499684318222
140,0.000113673552164566
150,0.000120638985675017
160,0.00013094890252415
170,0.00014983021293945
180,0.000182486129781476
190,0.000232957041025863
200,0.000302519256369918
210,0.000389927862623749
220,0.000491680047803815
230,0.000600644007584021
240,0.000708315978986073
250,0.000807397948505598
260,0.000889778666120938
270,0.00094758130888499
280,0.000975392751986403
290,0.000970727385337995
300,0.000934016694556888
310,0.000868031211888674
320,0.000778668476777439
330,0.00067458504673337
340,0.000565958972151942
350,0.000463031484345268
360,0.000372638897467726
370,0.000297370285874941
380,0.000237568430030204
390,0.000191885261552153
400,0.000158577134960213
410,0.000135353132540317
420,0.00011945773651051
430,0.000109639002754095
440,0.000104685386355707
450,0.00010183281320975
460,9.97796749235565e-05
470,9.85345985932928e-05
480,9.79462155280532e-05
490,9.77461447270142e-05
500,9.76645606051876e-05
510,9.75572311869321e-05
520,9.73540613789927e-05
530,9.70416096758398e-05
540,9.66038633964706e-05
550,9.60531082016957e-05
560,9.54373781533422e-05
570,9.48065449249695e-05
580,9.41951744284044e-05
590,9.36171400467016e-05
600,9.31127793491587e-05
610,9.2719138618403e-05
620,9.24377037241096e-05
630,9.22642273951102e-05
640,9.21798334556303e-05
650,9.21867255388277e-05
660,9.22500743709145e-05
670,9.2326071531687e-05
680,9.24545045952873e-05
690,9.26916656702972e-05
700,9.30378210964092e-05
710,9.34702699139872e-05
720,9.39923336754519e-05
730,9.46554869507861e-05
740,9.543817858643e-05
750,9.62468958395504e-05
760,9.69817928449269e-05
770,9.75431662979432e-05
780,9.78872104924566e-05
790,9.80137311624696e-05
800,9.79381807990753e-05
810,9.76717251919843e-05
820,9.72469621113784e-05
830,9.66876091330256e-05
840,9.60427943169367e-05
850,9.53549510264493e-05
860,9.47117744846393e-05
870,9.41761928462048e-05
880,9.37735367654727e-05
890,9.35056734955065e-05
900,9.33978662079296e-05
910,9.34875680029506e-05
920,9.38483923293495e-05
930,9.58807798655294e-05
940,0.000104096258829537
950,0.000127798093055847
960,0.000201415776266758
970,0.00043825825133989
980,0.00097561389449932
990,0.00192077864979774
1000,0.00333518477918865
1010,0.00522638377958477
1020,0.00755207660135932
1030,0.0102291193307109
1040,0.0131582329345063
1050,0.0162197263230036
1060,0.0193010685147999
1070,0.0223203279546884
1080,0.0252109012297466
1090,0.0279038442718958
1100,0.0303246316212813
1110,0.0323810909268793
1120,0.0339834055410956
1130,0.0350699387646857
1140,0.0356149512846597
1150,0.035619138682946
1160,0.0351407489069885
1170,0.0342532901260566
1180,0.0330545589677355
1190,0.031655258144365
1200,0.0301579515076668
1210,0.0286525179601019
1220,0.0272146494718075
1230,0.025911382830475
1240,0.0247702572351813
1250,0.0237875786424438
1260,0.0229172101489541
1270,0.0220642012291824
1280,0.0211171983142871
1290,0.0200062286055948
