"time_ms","env"
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,9.15212566228488e-05
110,9.17310589439669e-05
120,9.2070406045244e-05
130,9.25112916896233e-05
140,9.30013326241945e-05
150,9.34642582844661e-05
160,9.3835179760619e-05
170,9.42102672466646e-05
180,9.50499703936033e-05
190,9.67253186222124e-05
200,9.92283748303638e-05
210,0.000102366345432706
220,0.000105833826676679
230,0.000109281097245526
240,0.000112373003303138
250,0.000114808339827546
260,0.000116325878590123
270,0.000116745805868936
280,0.000116029416629931
290,0.000114249881937522
300,0.000111546115642977
310,0.000108144830117265
320,0.000104299218494031
330,0.000100340217336545
340,9.66615608838223e-05
350,9.36925793030943e-05
360,9.17741458889335e-05
370,9.09547658167872e-05
380,9.08302931128021e-05
390,9.10127245926564e-05
400,9.13876383383449e-05
410,9.19184839206916e-05
420,9.25758041727565e-05
430,9.33173876008329e-05
440,9.40817135023288e-05
450,9.48197966931054e-05
460,9.54813531724947e-05
470,9.60144564601861e-05
480,9.63712728084932e-05
490,9.65398993093703e-05
500,9.65304046985274e-05
510,9.63560482686081e-05
520,9.60628456419236e-05
530,9.57136869739703e-05
540,9.5340998886918e-05
550,9.49642606272545e-05
560,9.46225932038961e-05
570,9.4382503000792e-05
580,9.42899300143794e-05
590,9.43531349779555e-05
600,9.45315170610194e-05
610,9.47824512821059e-05
620,9.50984282058385e-05
630,9.5462952955621e-05
640,9.58232300574631e-05
650,9.61188488262419e-05
660,9.63018965510621e-05
670,9.63397639907821e-05
680,9.61918282943033e-05
690,9.58445944369976e-05
700,9.53175526950999e-05
710,9.46856039473428e-05
720,9.40125066676964e-05
730,9.33561390871094e-05
740,9.27814318387565e-05
750,9.23141714891365e-05
760,9.19474093705011e-05
770,9.16871736033166e-05
780,9.15051111569249e-05
790,9.13723792425546e-05
800,9.12739541570627e-05
810,9.12035017457092e-05
820,9.11551036576901e-05
830,9.11217608818642e-05
840,9.11070960277289e-05
850,9.1133397244545e-05
860,9.11995078222908e-05
870,9.12967498586976e-05
880,9.14251813311387e-05
890,9.15659432664355e-05
900,9.17167086563112e-05
910,9.18573177754743e-05
920,9.20167606037191e-05
930,9.24111105526771e-05
940,9.44957142787338e-05
950,0.000107560409114393
960,0.000201212462256723
970,0.000512506094630712
980,0.00119171185063554
990,0.00240759784532449
1000,0.00429579491216747
1010,0.00693035409607592
1020,0.0103276235017274
1030,0.0144216767102387
1040,0.0190875082216681
1050,0.0241566571600695
1060,0.0294816884927823
1070,0.0349646668686879
1080,0.0405474635338982
1090,0.0461583367158316
1100,0.0516771998098606
1110,0.0570207446320531
1120,0.0621795684051955
1130,0.067201876116833
1140,0.0721755583410707
1150,0.077229193440642
1160,0.0825391878891758
1170,0.0881936003185542
1180,0.094184852748482
1190,0.10046894102792
1200,0.10690393558827
1210,0.11331381403756
1220,0.119468868547547
1230,0.125152962046484
1240,0.130151556503897
1250,0.13428380008199
1260,0.137278097860959
