"time_ms","env"
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,0.0206309609328231
110,0.0209411042026015
120,0.021339696260153
130,0.0218053201986299
140,0.0223269589150837
150,0.0228580296759839
160,0.0233811416200383
170,0.0238771594304271
180,0.0243257384881726
190,0.0247580854484876
200,0.0251925442630693
210,0.0256111841191106
220,0.0259876429631379
230,0.0263247900198142
240,0.0266081689190489
250,0.0268141180255931
260,0.0268754402003217
270,0.0267739183756403
280,0.0265183214069467
290,0.0261063724245319
300,0.0255685971707354
310,0.0249443309131908
320,0.0242608469700607
330,0.0235735210905413
340,0.0229308937794397
350,0.0223904389257697
360,0.0219973299730762
370,0.0217419054044271
380,0.021620274254646
390,0.0215871000853824
400,0.0215741244877239
410,0.0215517218857771
420,0.0215315179208135
430,0.0214913577170861
440,0.0214511585924618
450,0.0214083127311937
460,0.0213967449458479
470,0.0213965340432207
480,0.0213820781285699
490,0.0213372511473096
500,0.0212298632726231
510,0.0210967418496978
520,0.0209609523333932
530,0.0208046496878457
540,0.0206176268874482
550,0.0204020415184234
560,0.0201620483690311
570,0.0199240263274928
580,0.0196998989366099
590,0.0194883470643918
600,0.0193071133644458
610,0.0191420413608448
620,0.018955553333213
630,0.0187720335597851
640,0.0185728466401518
650,0.0183540152801907
660,0.018116579099852
670,0.0178651116249522
680,0.0176239020416905
690,0.0174677991230808
700,0.0174241505147318
710,0.0174715997814056
720,0.0176146280139612
730,0.0178758857779495
740,0.0182488362383039
750,0.0187111673465873
760,0.0191958341865033
770,0.0196496386025444
780,0.0200095878025546
790,0.0202457037241182
800,0.0203569812727927
810,0.0203554948737781
820,0.0202400512788088
830,0.0199998925267749
840,0.0196504564791542
850,0.019256938970301
860,0.0188566251190605
870,0.018476578149301
880,0.0181303716537848
890,0.0177847877228985
900,0.0174398613862632
910,0.0171064968863064
920,0.0168003191553419
930,0.0165296298244865
940,0.0162889345157872
950,0.0160944300095831
960,0.0160178729838183
970,0.0161587908383894
980,0.0166492297134959
990,0.0178703089034839
1000,0.0204935224089564
1010,0.025143683696643
1020,0.0322553823838372
1030,0.0417584976866391
1040,0.0531916321716555
1050,0.0659899690057402
1060,0.0795223100370508
1070,0.0931323039999199
1080,0.106058951710498
1090,0.117568935052264
1100,0.127245357291229
1110,0.134897671963174
1120,0.140669594665915
1130,0.145081891042171
1140,0.148776020914225
1150,0.152383129522052
1160,0.156455206534688
1170,0.161213860995562
1180,0.166536218742355
1190,0.171996154739867
1200,0.176686198332502
1210,0.179602354896761
1220,0.179845144785132
1230,0.176978663435169
1240,0.171022275045189
1250,0.162212693548334
1260,0.151005436994019
1270,0.138021992662604
1280,0.124141402123521
1290,0.110385581688457
1300,0.0976952761730454
1310,0.0869553147643329
1320,0.0788015384286333
1330,0.0737029349406682
1340,0.0720696387845202
1350,0.0740481273538812
1360,0.0796350286312357
1370,0.0887257169772209
1380,0.100770509688425
1390,0.114696573104632
