"time_ms","env"
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,0.0212638291123068
110,0.0208720822390757
120,0.0204367346468868
130,0.0200171055925938
140,0.0196678238609906
150,0.0194040192221556
160,0.0192387817896304
170,0.0191788204911546
180,0.0192043688307173
190,0.0192982349377924
200,0.019441272166247
210,0.0196391922160369
220,0.019884181444417
230,0.0201674671332293
240,0.020450127384693
250,0.0207124787975955
260,0.0208998314830292
270,0.0209726583133981
280,0.0209413157572873
290,0.0208060261960442
300,0.0205816421209949
310,0.0202887504891917
320,0.0199299099253932
330,0.0194971539730166
340,0.0190134152572717
350,0.0185429325230234
360,0.0181923908492287
370,0.0180206281058435
380,0.0180773183176383
390,0.0183273261893167
400,0.0187371201464158
410,0.0192775208595329
420,0.0199010961574621
430,0.0205733622932842
440,0.0212518784278652
450,0.0218922150937049
460,0.0224761383639403
470,0.0230028903403839
480,0.0234407304247984
490,0.0237371916013177
500,0.0238946052735919
510,0.0239285199323087
520,0.0238855198033012
530,0.0237911893202679
540,0.023673987875638
550,0.0235334807377897
560,0.023331205907387
570,0.0230743696158711
580,0.0227625695547797
590,0.0224452042581353
600,0.022199954070079
610,0.0220654517802205
620,0.0220748395899393
630,0.022199976549218
640,0.0224240571530862
650,0.0227101621531527
660,0.0230093310732867
670,0.0232616011264101
680,0.0234225161095337
690,0.0235531720923808
700,0.0236756207838583
710,0.0237734778298122
720,0.0238147490353874
730,0.0238286342034521
740,0.0238394151969656
750,0.0238967725343351
760,0.0240042029710054
770,0.024143306560961
780,0.0243330997897254
790,0.0245877850540216
800,0.0248677228365987
810,0.0251514986153527
820,0.0254011372928774
830,0.0255819372525422
840,0.0256541929506736
850,0.0256066227279434
860,0.0254378245742779
870,0.0251413372345451
880,0.0247561678018107
890,0.0243012051760532
900,0.0237957045670474
910,0.0233010593215094
920,0.0228795553262865
930,0.0225520153614561
940,0.022438260409443
950,0.0225792776404358
960,0.0230459204159601
970,0.0246957209905353
980,0.0287651328516614
990,0.0362765249587104
1000,0.0476944953871309
1010,0.0629118379378945
1020,0.0814937349720462
1030,0.102797927418592
1040,0.125887759024008
1050,0.149676942447111
1060,0.17309940700365
1070,0.195381691519244
1080,0.215915559174765
1090,0.234177880855233
1100,0.249919018400036
1110,0.263052295589517
1120,0.273700846091981
1130,0.282426443045207
1140,0.289884838621417
1150,0.296750432887714
1160,0.303614853919417
1170,0.310078485777856
1180,0.315115733145981
1190,0.317731413568843
1200,0.317257961901624
1210,0.313508748787003
1220,0.306798599791895
1230,0.297917190107018
1240,0.288024236621833
1250,0.278319530578817
1260,0.269853095433437
1270,0.263290271920882
1280,0.258635272373068
1290,0.255427618900356
1300,0.252978793997937
1310,0.250563536763884
1320,0.247423830980124
1330,0.242575101816836
1340,0.235124859145471
1350,0.224639176210963
1360,0.211152755070867
1370,0.195184485945178
1380,0.177615464229085
1390,0.159639249617159
1400,0.143357307015501
1410,0.13109336574953
