"fileName","language","participant","itemType","itemNum","focus","annotationNum","annotationNumTarget","word","syllText","syllTextPre","syllTextPost","percProm","duration","duration_noSilence","ampl_median","ampl_sd","ampl_noSilence_median","ampl_noSilence_sd","env_slope","pitch_median_norm","pitch_sd_norm","f0_slope_norm","CPP_median","CPP_sd","flux_median","flux_sd","novelty_median","novelty_sd","specCentroid_median","specCentroid_sd","entropy_median","entropy_sd","entropySh_median","entropySh_sd","HNR_median","HNR_sd","amEnvDep_median","amEnvDep_sd","fmDep_median","fmDep_sd","durationPre","duration_noSilencePre","ampl_medianPre","ampl_sdPre","ampl_noSilence_medianPre","ampl_noSilence_sdPre","env_slopePre","pitch_median_normPre","pitch_sd_normPre","f0_slope_normPre","CPP_medianPre","CPP_sdPre","flux_medianPre","flux_sdPre","novelty_medianPre","novelty_sdPre","specCentroid_medianPre","specCentroid_sdPre","entropy_medianPre","entropy_sdPre","entropySh_medianPre","entropySh_sdPre","HNR_medianPre","HNR_sdPre","amEnvDep_medianPre","amEnvDep_sdPre","fmDep_medianPre","fmDep_sdPre","durationPost","duration_noSilencePost","ampl_medianPost","ampl_sdPost","ampl_noSilence_medianPost","ampl_noSilence_sdPost","env_slopePost","pitch_median_normPost","pitch_sd_normPost","f0_slope_normPost","CPP_medianPost","CPP_sdPost","flux_medianPost","flux_sdPost","novelty_medianPost","novelty_sdPost","specCentroid_medianPost","specCentroid_sdPost","entropy_medianPost","entropy_sdPost","entropySh_medianPost","entropySh_sdPost","HNR_medianPost","HNR_sdPost","amEnvDep_medianPost","amEnvDep_sdPost","fmDep_medianPost","fmDep_sdPost"
"C01_T_23_I_2_N_crò_2","Catalan",1,"target",23,"information",2,3,"N","crò","pre","post","2",0.182,0.175,0.0521184595477613,0.0207747120325309,0.0521184595477613,0.0207747120325309,0.00024610545125733,0.884569227551532,-0.22773000446949,0.266267313946242,6.63542352663335,1.64305274895614,0.00635297122569878,0.0497100771064315,0.0715675486304299,0.143654858281441,287.586837608138,12.7332030161877,0.457607698043744,0.109273120512605,0.76705706489009,0.0789704106268556,9.33165758635949,3.2420118198554,0.969106193159479,0.0196111920388275,0.858850153844337,0,0.128,0.125,0.0287480726092258,0.00549825886874466,0.0287480726092258,0.00549825886874466,-5.03518815306409e-05,-1.68789062129736,-0.963190548723746,0.0825710079107494,8.69612250690846,0.951268475966369,0.0491884112314524,0.336890533214576,0.0599947170139488,0.233204128411192,298.389330161361,49.4547386758163,0.553515296797708,0.0733838346197125,0.850846948610756,0.0444435547401377,7.88245541094488,5.56378868499424,1,0,0.0546248372873137,0,0.509,0.505,0.0328616635490178,0.0143228186910843,0.0328616635490178,0.0143228186910843,-3.98105207761656e-06,-0.524906010924869,0.570923900148218,0.00782611474497776,8.04077381520481,1.62823714215991,0.0100095213518608,0.0223330607687758,0.0749503441484501,0.176042362602486,282.096372238626,45.678596305105,0.342423311672289,0.102865111006309,0.754694264879462,0.0779930058419463,12.8406093147879,5.82683483833797,0.208370245987332,0.0629713131805456,0.48394512520796,0.139111533030855
"C01_T_23_I_5_A_li_3","Catalan",1,"target",23,"information",5,6,"A","li",NA,"post","3",0.332,0.325,0.0370193571323395,0.0357140401567504,0.0370193571323395,0.0357140401567504,0.00022004678146791,0.595662368723843,1.27477868095114,-0.47040037613338,6.6323010577228,1.75066680989651,0.00706897753443181,0.0153101242711529,0.0889593880043361,0.203602348914853,289.231031448556,13.7753713535148,0.314505861458471,0.108990030435699,0.699647013342797,0.0886553606589105,10.528291395588,3.37733874486528,0.281147330903793,0.0633167504352172,2.96056484733291,0.963125217617351,0.047,0.0425,0.107171199918265,0.0124346026901597,0.0971398250232267,0.009831682115546,0.00025205854231645,1.3080662274445,-0.94047983805257,-1.1832160294561,8.68217273058922,0.793595537623362,0.00159695695091522,0.00136692477433367,-0.0231973507592705,0.157099536255288,325.501768078661,9.71653184197787,0.31388623633046,0.107511942541611,0.759669840479003,0.0181580763353548,4.99923746467844,0.256832350912114,0.994617097881759,0.0774074282162579,3.68047737176438,0.587115740349616,0.174,0.165,0.0706729719872672,0.0180228657517618,0.0706729719872672,0.0180228657517618,-0.00048634769442062,0.937836117430671,0.821452526923552,-0.137263318802596,6.3512831714961,1.62621411744412,0.0128446724442315,0.027750332030886,0.00511279485863314,0.167137068764871,286.40670105689,9.81711376265814,0.353439743670346,0.0821733503626982,0.744929424666204,0.0567357379219014,8.04740103701848,6.4423687245008,1,0.0238686358499142,1.48792294085627,0.438140860739252
"C01_T_24_F_2_N_po_2","Catalan",1,"target",24,"filler",2,3,"N","po","pre","post","2",0.099,0.095,0.0540245891710081,0.012516666177111,0.0540245891710081,0.012516666177111,0.0004145639890928,1.1327178937954,0.0680297846271765,0.970309448281814,6.45369575943131,0.988394061683083,0.0259049914895439,0.04315357771596,0.145026879754526,0.161678048461867,326.709286770161,34.0478818063733,0.409747559908675,0.0991648908110694,0.755105911835698,0.0568564438444733,9.79473725708947,4.6835030344038,1,0,1.02127314428066,0,0.321,0.315,0.0216649368203517,0.0107965329365355,0.0216649368203517,0.0107965329365355,2.89424560120093e-05,0.735621246701508,-0.686735965497143,-1.1832160294561,7.38298718979868,2.04623147333508,0.0175572525099648,0.088841459317897,0.0792279996329558,0.165274342464134,274.600854215636,38.7801541628707,0.485207322869324,0.107439115559118,0.839246770532061,0.0737650493771653,7.03464872323564,3.33671582170102,0.263277701218562,0.0586704264990397,0.129510488676,0.0114183631666166,0.199,0.195,0.0722306613300499,0.0228062002738157,0.0722306613300499,0.0228062002738157,8.16011574362565e-05,-0.65853707451082,-0.758422590016217,0.536762495431302,7.64374721286053,1.40740569577994,0.00262690816241884,0.0255494696018281,0.0732606307561746,0.153343523003095,314.689021568725,20.4800624424446,0.424684203719872,0.0755927396909454,0.809435371813711,0.0350629873326681,9.19913438873648,2.49331396664886,0.995415008051317,0.054681732366286,0.159653106659582,0.108822573643465
"C01_T_24_F_6_A_groc_1","Catalan",1,"target",24,"filler",6,7,"A","groc","lorpre",NA,"1",0.275,0.265,0.0302736716942497,0.0153372059882466,0.0302736716942497,0.0153372059882466,-0.00014523282073772,0.844916460608526,-0.731641743560364,-5.81318205497276,8.14784001338842,1.99192940914142,0.017140949316182,0.126143634263177,0.105157449342848,0.202965517746558,295.54037947774,15.7617913925816,0.502908242483221,0.108391732651771,0.826139493491559,0.056046932010029,7.31258009974541,2.22033397692355,0.201114390642753,0.019570592328131,0.144056718136189,0.0563061328818066,0.188,0.185,0.0509509343420205,0.0149336186939597,0.0509509343420205,0.0149336186939597,3.09757750107622e-05,0.874535263152863,-0.861638658038115,-0.380859083459103,6.7680740701204,1.41618917083234,0.00825319641470279,0.044496064835653,0.0851210963722519,0.192668205538154,283.499242868663,17.4841347873496,0.395174382320565,0.122103689731114,0.782368359886272,0.0983902519797178,8.06149464302998,4.99644141675503,1,0,0.0531129932682077,0.0328622957769397,0.12,0.135,0.0902088071831993,0.0180228657517618,0.0413688348028819,0.031631215941448,-0.00041371561993365,-1.07516959527389,-0.911412771738359,-0.497926781861904,8.14008602307843,0.79289923521578,1.14793083905163e-06,0.0131979182151478,0.20687540435393,0.193216575367472,260.945671851175,35.6715191791949,0.554977944354073,0.123900594944338,0.881456544165365,0.0193105246642673,4.2233896885728,6.4423687245008,1,0.106710929949847,0.850558991703934,0
"C01_T_25_C_2_N_txi_1","Catalan",1,"target",25,"contrastive",2,3,"N","txi","pre","post","1",0.133,0.125,0.0597498599476655,0.0292964764818461,0.0597498599476655,0.0292964764818461,0.00036120997448418,-1.17712282122402,-0.727395639748249,0.719726188008828,7.78615688959032,1.62584151540715,0.0640361880237311,0.267842298693408,0.0873211064736753,0.262531435042912,283.263770899326,14.5888902140226,0.498333426492396,0.127459448827978,0.818975518170621,0.073942759588144,10.8636050949767,2.74345388874002,1,0,0.579825189351723,0,0.176,0.175,0.0287908735784906,0.00751675530612636,0.0287908735784906,0.00751675530612636,6.42669694869579e-05,-1.69617934730819,-0.845919766586858,0.579673685842383,7.19853859950898,1.43599826625808,0.00665115032723207,0.00585356512497624,0.0542740282129809,0.186586404180246,292.161319917436,16.7799174957905,0.51198818663663,0.0726225622280106,0.834251303910238,0.0225464427148544,5.3741028775498,1.40502843699139,1,0,0.369000700222301,0,0.113,0.105,0.110084276402949,0.0188933879639322,0.110084276402949,0.0188933879639322,0.00041494482133833,-0.790383653128277,-0.760108029235447,-0.497926781861904,6.95753513741409,1.23376338401374,0.00559711552973996,0.0443570868093575,0.0973663758639945,0.145237179150522,293.286433479641,29.9978951518596,0.393229897479733,0.0457624729213917,0.782374879901089,0.0239379405901306,7.79018680484018,2.12457913470147,1,0,1.48792294085627,0
"C01_T_25_C_6_A_li_2","Catalan",1,"target",25,"contrastive",6,7,"A","li","lorpre","post","2",0.144,0.135,0.0838551547042314,0.0153480592597715,0.0838551547042314,0.0153480592597715,0.00067989059592145,0.860282089128009,-0.537538617014169,-0.751537128772691,7.07608873312652,1.08409818167202,0.00406754950961108,0.0233608704377026,0.066185985184273,0.154534212866665,290.219332561442,17.7118037753952,0.287045758974276,0.0596495093820816,0.674462261326136,0.0649550803802038,12.7868434992864,3.58074895003439,1,0,0.460687920899417,0,0.276,0.275,0.0412661652331745,0.0219678276988063,0.0412661652331745,0.0219678276988063,-0.00016313729182366,0.598908442896912,0.946089557333962,1.08921938654143,6.89187738676154,1.70029772668183,0.0269602596109273,0.237367820810421,0.0338565880603936,0.152476019959004,305.891778814706,24.7780343424583,0.477699033221471,0.107044964672794,0.828665944956842,0.0495645778456401,6.57695084656458,1.76123622231157,0.232893244043193,0.0120114139646359,1.24821398960633,0.141036665689033,0.13,0.125,0.0454837449987935,0.0157477875263422,0.0454837449987935,0.0157477875263422,-0.00045530620810537,0.866616547032129,-0.75552750239745,-0.108176773489757,6.7422939253434,1.20226914764639,0.0167288629553867,0.143858611284247,-0.0195808919978862,0.138831481587883,298.1878935931,8.10696530849957,0.395215445118796,0.0678115761952888,0.730725577619061,0.0467792570872333,10.3098609287988,2.73241650853606,1,0.106710929949847,0.209385364328526,0
"C01_T_26_R_2_N_txi_1","Catalan",1,"target",26,"corrective",2,3,"N","txi","pre","post","1",0.158,0.155,0.0297753575036976,0.0204476893369559,0.0297753575036976,0.0204476893369559,3.49535279372818e-05,1.56507348230366,-0.790855607213209,-0.182639728049597,6.36369930826481,2.02306632223087,0.0603190397434696,0.216688653473864,0.109744636811586,0.271070173599865,286.299886017343,20.0586802831584,0.591985267919029,0.166061735718658,0.872943002947327,0.0970092683752033,9.27239083459234,3.34039156707828,1,0,0.0846736327307029,0.0165637722234591,0.063,0.055,0.0354877112015747,0.00308928042840298,0.0354877112015747,0.00308928042840298,-9.84559570806738e-05,-1.69996251323082,-0.980183506356766,0.356510547450772,7.53372522207979,0.460274650942233,0.00428134704963201,0.00073227145827991,0.104585142295543,0.173908350999331,285.552809232312,19.5711807311208,0.57388594383736,0.0631359491273426,0.859165959626358,0.0389911367297288,5.69869881488213,0.662626475600212,1,0,0.0531129932682077,0.587115740349616,0.181,0.175,0.0902088071831993,0.00815253608367808,0.0902088071831993,0.00815253608367808,0.00023606783854281,-0.815333831453156,-0.870267540062813,0.145882678369684,7.86332603197825,1.70316036627398,0.00351574553022882,0.0372729448580373,0.102039590091661,0.141797497664014,273.737427297335,21.9207028622147,0.389871914201581,0.0501346978008513,0.769970159925419,0.0226503192285154,9.56244058332277,2.81371954485132,1,0,0.138204813985613,0.0148333843373696
"C01_T_26_R_7_A_li_2","Catalan",1,"target",26,"corrective",7,8,"A","li","lorpre","post","2",0.157,0.155,0.0356264279467419,0.00899843364503144,0.0356264279467419,0.00899843364503144,0.00025951804537896,0.484541634550203,1.163968094263,-0.468585843479838,7.45588388720746,1.36368976367707,0.0145238112246395,0.0312470167178158,0.116615843426533,0.202673138765739,296.259718750281,18.2738921952941,0.34821997998261,0.0499437389021652,0.75831964471133,0.0418376291756554,7.04126124297263,1.83547353426972,1,0,0.411267024256105,0.84141547463483,0.163,0.155,0.0388648146140137,0.0174490963430114,0.0388648146140137,0.0174490963430114,-3.71590326901152e-05,0.887919827175231,-0.270931949770817,1.08921938654143,5.81982447191683,1.84672383085314,0.00453725758385548,0.0565262938164202,0.0635351567421785,0.170822122065953,295.90701653352,20.5203857016103,0.356846259069356,0.12664143161667,0.766445277882148,0.087980412730975,7.47859417092463,3.78511927495064,1,0,0.724452573681639,0.112464282692723,0.131,0.125,0.0228370375497137,0.00685863413243393,0.0228370375497137,0.00685863413243393,-0.00010591777483486,0.355059020760101,-0.774010055576724,0.127656184649881,7.91964339674668,0.967980483029095,0.00705987698959737,0.286222313389221,0.0633984035353771,0.186545391974523,298.136400147161,16.0939956832947,0.474245355052603,0.0994348402959821,0.809971229606559,0.0432134424266768,4.69259528383584,1.01221760898281,1,0.0303033369740646,0.115175455557939,0
"C01_T_27_I_2_N_llo_2","Catalan",1,"target",27,"information",2,3,"N","llo","pre","post","2",0.2,0.195,0.0571883866852149,0.0152676979686873,0.0571883866852149,0.0152676979686873,0.0002685180356375,0.936659041888787,0.404943092762696,-0.543330385312744,7.04002345702062,1.54592026475784,0.00918170324621559,0.0418251501373161,0.112843065301149,0.16972690091059,304.162597440426,18.8297277681337,0.448641316866741,0.0667763931183887,0.794339672522571,0.0498129650519273,6.92269865822682,3.04546285614451,1,0,0.238696914011346,0.131554866601056,0.124,0.115,0.0206156371958165,0.00688550717339252,0.0206156371958165,0.00688550717339252,3.25574861292287e-06,0.549307486064906,2.55197124057999,-1.1832160294561,8.68217273058922,0.510084083359211,0.0545769377333029,0.0882922211070962,0.108544549079708,0.185316524098086,314.728226918951,33.8783481482492,0.459937869086354,0.108396346779654,0.833503994505279,0.0360397289634333,9.57986653638759,3.39458216257757,1,0,4.31936543692794,0,0.174,0.165,0.051703337171097,0.00866983404838443,0.051703337171097,0.00866983404838443,-0.00020479807344039,-0.640234637074242,-0.573353514330193,0.713706854778627,7.03278897227317,0.827653274049315,0.00578575908033524,0.118165440994483,0.0653164083101184,0.149109029184117,288.038227848368,21.3136230932703,0.460211704312242,0.062697532541788,0.828710640910594,0.0264929505824683,6.16193005179911,1.98684229318813,1,0.00439592206977536,0.338968242998385,0.0161236534974123
"C01_T_27_I_6_A_me_3","Catalan",1,"target",27,"information",6,7,"A","me","pre","post","3",0.176,0.175,0.100015369004002,0.023860000893748,0.100015369004002,0.023860000893748,0.00042015625575591,0.772437075510091,-0.677304634899301,-0.351128986643132,7.34277243810855,2.09409709884182,0.0140119758358359,0.0355088423023011,0.043761584544712,0.213357359280595,291.647078859601,13.3921064143708,0.316789298518814,0.0823838386699905,0.678830965208554,0.0705694352240459,10.4705408293966,4.93953154416986,1,0,0.334109674821121,0,0.085,0.075,0.0419495079575363,0.00687539234187267,0.0419495079575363,0.00687539234187267,0.00024780891824576,0.611132368502326,-0.806507871129804,0.33013270559229,6.75285686999754,1.26461220223012,0.00190239605814813,0.0279449689775834,0.15806721402586,0.270758777464176,283.02048425207,16.5335669980266,0.44537456818071,0.0787543174158847,0.759669840479003,0.0476803976304136,6.88465767160562,1.33755783849608,1,0,0.0504706167256932,0.797057238941393,0.174,0.165,0.0329200855250217,0.00848934876698009,0.0329200855250217,0.00848934876698009,-0.00034311380384493,0.825934507069727,-0.931307592682645,-0.670911389704393,6.47353425420942,0.0648173757556817,0.0774629460824898,0.0918177398908859,0.055273385459529,0.152274995131979,285.774940566812,21.6757529199467,0.483077336313555,0.0924289999586298,0.824159145893205,0.0413972301291743,4.65583157820111,1.0795818084272,1,0,0.0223546824255994,0.00010167848200794
"C01_T_28_F_2_N_cle_2","Catalan",1,"target",28,"filler",2,3,"N","cle","pre","post","2",0.223,0.215,0.0543365423389003,0.0143666541968255,0.0543365423389003,0.0143666541968255,0.00012906513256873,1.0833399274086,0.586572770464262,0.344473294355186,6.69034855106293,1.30217932600513,0.00656026185136005,0.0228113754739812,0.061119366674777,0.141995795048942,297.628782422648,23.8749579071293,0.368236792319942,0.106117175700072,0.7510561952023,0.0598180351484648,7.73740383441845,3.01760908596885,0.332601420739679,0.0585783917432452,0.147530697618016,0.400547050346042,0.127,0.125,0.0299284157059515,0.012319213919801,0.0299284157059515,0.012319213919801,-1.41719168583249e-05,0.633286251306343,-0.77178970363202,1.08921938654143,5.72165239037446,0.849711737722612,0.0901455940849872,0.262193865872241,0.095854452122123,0.266361954873812,288.591921862667,21.203497192168,0.478770840391962,0.127575078885593,0.787742420407975,0.0701226542341322,6.06279689872994,2.95286465994127,1,0,0.238446185204332,0,0.182,0.175,0.0381210186573579,0.00829683367072686,0.0381210186573579,0.00829683367072686,-4.7889480755797e-05,-0.520602498305827,-0.724060221412533,-0.670911389704393,8.03627049925602,1.50418513213513,0.0149082609427531,0.110109372855717,0.0618031623756948,0.220962413424304,295.850554065163,28.7697175148672,0.4311567392843,0.0567289319130688,0.824530804468315,0.0319920902712227,6.0730926672256,2.68659262731551,0.906578131900671,0.0593036075281891,0.189226802064645,0.0623387620575054
"C01_T_28_F_8_A_groc_2","Catalan",1,"target",28,"filler",8,9,"A","groc","lorpre",NA,"2",0.382,0.375,0.0182905948758467,0.00819146267211148,0.0182905948758467,0.00819146267211148,-6.3962020116299e-05,-1.58079179475454,-0.479444666032587,0.719726188008828,7.31393781844263,0.936151261061044,0.0661204193033251,0.222608407780844,0.119396487697302,0.172671123020667,290.462552555912,14.1188269994438,0.510350101796797,0.0814799145994181,0.84848080984147,0.0443778891302603,5.75265400092154,1.87714879342961,0.165843358771826,0.0113434685033962,0.979029275241066,0.236754842465411,0.211,0.205,0.0719636707343134,0.0193831099668125,0.0719636707343134,0.0193831099668125,-5.12971954515032e-05,0.511653219849866,1.14235646509726,0.33013270559229,5.35622850093877,2.16202820151405,0.00484590376115146,0.057319532614789,0.106471509342915,0.19208101073299,311.205002175732,23.1288889976611,0.440009929345163,0.0822275260019717,0.830062464829578,0.0516838748594799,6.48699653550922,4.34966272957472,0.280663154388131,0.0533423885627573,2.89525514269572,0,0.11,0.105,0.0125909424828518,0.00701007062379226,0.0199691368842301,0.00733926430952453,-0.00040857401742088,-0.146389425343909,0.967283568138188,-3.38254615245216,8.14008602307843,1.83573049018954,5.72278679428218e-06,0.316214028210666,0.00898808632876219,0.148012639426618,314.689021568725,15.9934472123809,0.560438701072192,0.0501346978008513,0.744929424666204,0.0484147124118931,4.14501836770004,0.414231889969263,1,0,0.776627452062364,0
"C01_T_29_B_2_N_plan_2","Catalan",1,"target",29,"background",2,3,"N","plan","pre","post","2",0.237,0.235,0.0487273762432931,0.0134059440529397,0.0487273762432931,0.0134059440529397,0.00025225265918305,-1.06767364166111,0.909011104861142,-0.0235567168224687,7.04659938021374,2.03694963102036,0.00543390009641209,0.0232381931021234,0.077401499826095,0.150658516303789,293.528809453242,35.7926413683558,0.404820444708736,0.0622920076106366,0.793189476439203,0.046469110958098,7.68018884799221,1.64249209767233,0.25129412130454,0.0228654372743758,1.09359764490548,0.780300784419063,0.173,0.165,0.0218283786861232,0.0172658254070434,0.0218283786861232,0.0172658254070434,-2.4150847684797e-05,-1.61502700205164,3.64954349176033,-0.338859979987849,7.22936972157808,2.54393592487052,0.011352948696451,0.0598403898516136,0.0643844109831229,0.200031170043398,319.222917639736,32.4444990180812,0.550009203175453,0.129266125936948,0.856929329734553,0.0937839492832615,6.59589646257184,3.29022875351707,1,0,2.87530391518558,0.0158099603097469,0.228,0.225,0.0339356432076444,0.00701007062379226,0.0339356432076444,0.00701007062379226,-0.00010034040103533,-0.802064953653008,-0.464179506349656,1.12549484689762,7.60603531750689,1.11227496390757,0.00812151714086062,0.018755204119283,0.114347758563822,0.148012639426618,264.973036506896,23.7106747342932,0.430742490258737,0.0705635049792944,0.805313022635415,0.0495171618962459,6.97797871339305,1.6356707046627,0.330969417346228,0.0370833549357308,0.717258550775323,0.0889729727285681
"C01_T_30_B_2_N_mi_2","Catalan",1,"target",30,"background",2,3,"N","mi","pre","postpre","2",0.115,0.105,0.0738338860147421,0.006379191657087,0.0738338860147421,0.006379191657087,0.00050967534799466,1.05738277138538,0.98446485482504,-0.543330385312744,7.26984112145349,2.40628531483816,0.00551963960551755,0.00240179876795112,0.114395521183647,0.159201467419541,302.347039804006,9.92868783983439,0.409390064864607,0.0573809846105626,0.702361943110002,0.0523244354429166,10.088377119397,1.19843904769749,1,0,2.95639326850496,0,0.135,0.125,0.035365647827092,0.0111865455830131,0.035365647827092,0.0111865455830131,-0.00012183002929295,0.62814866777774,-0.795855507422725,-0.0732596180949196,6.88415779375144,0.95378688424874,0.0038207300542259,0.0115838158096945,0.139325629785404,0.156914111173871,295.180760202198,19.1332029428339,0.397533288035388,0.0923528547617527,0.798512145013233,0.0435448380595564,6.66440242800604,2.00428278019218,1,0,0.224339646158064,0,0.255,0.245,0.0361408207671013,0.00921889974532723,0.0361408207671013,0.00921889974532723,-0.00021727253781143,-1.68869594845676,-0.620972877190097,0.103174435209436,8.14118142516246,0.79289923521578,0.0499903307845199,0.162300555040976,0.126177574976832,0.176818460015809,298.151303188325,24.7594272057782,0.487610736237591,0.0637886126884871,0.82139092533179,0.0393962921770322,5.52326305776151,1.93072526068096,0.340579538548363,0.0603224041140913,0.776627452062364,0
"C01_T_30_B_4_A_gro_2","Catalan",1,"target",30,"background",4,5,"A","gro","postpre","post","2",0.181,0.175,0.0712079872141489,0.0111194480637335,0.0712079872141489,0.0111194480637335,0.00023896590330126,0.925220887044749,1.31460587471335,0.0628552101416825,6.80846405937825,1.40387033557744,0.00474445940124879,0.0160750732323092,0.0340839188284686,0.166433686679947,306.597373330869,12.8159578814383,0.390628606978983,0.07618362757259,0.767330538359294,0.0406282721459414,8.44032905935768,2.28209965238718,0.993780135882491,0.0661375634819389,0.569453862971194,1.07185428276609,0.255,0.245,0.0361408207671013,0.00921889974532723,0.0361408207671013,0.00921889974532723,-0.00021727253781143,-1.68869594845676,-0.620972877190097,0.103174435209436,8.14118142516246,0.79289923521578,0.0499903307845199,0.162300555040976,0.126177574976832,0.176818460015809,298.151303188325,24.7594272057782,0.487610736237591,0.0637886126884871,0.82139092533179,0.0393962921770322,5.52326305776151,1.93072526068096,0.340579538548363,0.0603224041140913,0.776627452062364,0,0.256,0.255,0.0494942818914882,0.0103197697191765,0.0494942818914882,0.0103197697191765,-9.52800502150631e-05,-0.23438413325125,-0.250196980135081,1.12549484689762,6.65575439721764,1.59087088705576,0.00461747114273159,0.0121361587340072,0.0270996173756929,0.15629758401811,260.869742639316,23.7396995224785,0.421771822636848,0.105851399986136,0.790419760826434,0.0830529124337835,5.54199362661918,4.1080794659135,0.291402322585821,0.025585874502377,0.244368499032589,0.304331254116626
"C01_T_31_B_2_N_flau_2","Catalan",1,"target",31,"background",2,3,"N","flau","pre","post","2",0.352,0.345,0.0366177984530246,0.0189697127528639,0.0366177984530246,0.0189697127528639,8.34530855310463e-05,-0.370261251317042,1.38108207246003,-0.0507158481217297,6.65934967241372,1.77449289039585,0.0149966117360359,0.0588306775081105,0.0598398743283595,0.163925722927215,290.259470580685,25.9565801335403,0.436224576719794,0.103701694858923,0.802501339590093,0.0536682041590995,5.91735505631887,2.40781015151309,0.236883569871828,0.012675056236883,0.679380310509829,0.833191813261991,0.128,0.125,0.0443900204056148,0.0108279169407748,0.0443900204056148,0.0108279169407748,-1.22173576873199e-05,0.215955894045282,1.65327445977998,-0.252377857147795,7.28290643341815,1.26897763505023,0.0166534851600474,0.0440681498897249,0.0251793464115684,0.194800329478346,284.966028921811,26.301925252659,0.439039160926703,0.0928539513952862,0.797960775906832,0.07243084926782,6.33699427483528,3.41319265878639,1,0,4.01986780140268,0,0.164,0.155,0.0330307238911406,0.00731445004999568,0.0330307238911406,0.00731445004999568,-4.89344059546364e-05,0.894894028198548,-0.870267540062813,-1.83090815159609,5.70375150414828,0.79289923521578,1.42956158355467e-06,0.277348435100923,0.074497882119838,0.178528630300459,342.5699163232,28.9983791591606,0.505241685814652,0.125239209840446,0.826238392422662,0.0453438709779273,5.45006118200865,5.05357435132849,0.998054244764379,0.0181728507088062,0.850558991703934,0
"C01_T_31_B_5_A_tron_3","Catalan",1,"target",31,"background",5,6,"A","tron",NA,"post","3",0.239,0.235,0.053777251076688,0.0195831585632305,0.053777251076688,0.0195831585632305,0.00036582945203394,0.0721871818181525,0.875166284157756,0.749818767164298,6.60328243433772,1.42770956872052,0.00579988667169418,0.0502583135610243,0.0790564612549808,0.175759559475982,309.08322730334,32.5028757189013,0.453900928787907,0.113543762373957,0.787107331638835,0.0553399025761828,7.60858163889279,1.98754345684441,0.37022964960045,0.0644573664603224,2.4322430766627,0,0.047,0.075,0.0183491785566966,0.00861209039235392,0.0157091338137455,0.0102462197836094,-0.00023298617748423,0.993966392189823,1.78117466637847,-0.380859083459103,8.71968198652347,0.460274650942233,0.0810564542894971,0.00073227145827991,0.139325629785404,0.173908350999331,329.871012449574,8.70648376613296,0.612267466255922,0.129813706969791,0.880416212742074,0.0225464427148544,4.43326089352202,6.62547651867092,0.280663154388131,0,0.0531129932682077,0,0.309,0.305,0.0483803343070967,0.0197584054857606,0.0483803343070967,0.0197584054857606,-9.44397173762407e-05,-0.0730065304334442,-0.68220184285035,0.32459084714421,7.82365180026391,1.05947081865808,0.0156256249980487,0.0818084676377863,0.0172432359550431,0.189929565595238,270.508752458157,20.5635149009908,0.436144706580755,0.0836058416392929,0.809561594912178,0.0534031604682694,5.53554580962136,3.44594737058144,0.350357808443531,0.0134665870825155,0.0799960103760853,0.0288470524467315
"C01_T_32_B_2_N_tu_2","Catalan",1,"target",32,"background",2,3,"N","tu","pre","post","2",0.104,0.095,0.102783416522461,0.0268680812622637,0.102783416522461,0.0268680812622637,0.00079662252105222,1.51116424973262,-0.527013859867314,0.719726188008828,7.1238919177657,1.25213817500162,0.00986813597618097,0.00799525011707457,0.074012955492427,0.192461357036161,316.460933430746,12.7522557482192,0.272549720672242,0.0957980876113571,0.656102238553556,0.0692387572803042,13.3971440931946,4.21878022539649,1,0,0.353363888613792,0,0.172,0.165,0.0276612998929505,0.0041005120972145,0.0276612998929505,0.0041005120972145,9.13216701608879e-05,-1.73434780419187,-0.830165324438975,-0.104756733965037,7.01413321629101,1.12149358945685,0.0167805417600255,0.107949234535182,0.066930931103301,0.191862166220994,266.610874976628,25.3999254792231,0.51803619776668,0.0565965964253523,0.854773236256536,0.022526876961837,7.01133516584587,1.48532759675237,1,0,0.197806441397572,0.053013367123521,0.194,0.185,0.0591579125293538,0.0211263083542841,0.0591579125293538,0.0211263083542841,-0.00041371561993365,-0.716405461298208,-0.580960225674798,0.204290534688086,8.14008602307843,1.68674866110488,0.00923764263647259,0.0156674812518541,0.0437392126379382,0.177215747651488,292.210500595504,24.6883556163536,0.395302904494971,0.0583827208789972,0.812265354225778,0.026772356775617,5.6221375502117,2.26594377133114,1,0,0.30853079999072,0.104182845830827
