"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","percProm","duration","duration_noSilence","ampl_median","ampl_sd","ampl_noSilence_median","ampl_noSilence_sd","env_slope","CPP_median","CPP_sd","flux_median","flux_sd","novelty_median","novelty_sd","pitch_median","pitch_sd","pitch_median_norm","pitch_sd_norm","f0_slope","f0_slope_norm","f1_freq_median","f1_freq_median_norm","f2_freq_median","f2_freq_median_norm","specCentroid_median","specCentroid_sd","entropy_median","entropy_sd","entropySh_median","entropySh_sd","HNR_median","HNR_sd","amEnvDep_median","amEnvDep_sd","fmDep_median","fmDep_sd"
"C19_T_25_C_2_N_txi_3","Catalan",19,"target",25,"contrastive",2,"N","txi",3,0.173,0.165,0.0950676376243369,0.0843787090668429,0.0950676376243369,0.0843787090668429,0.000795015741408377,14.1466269434769,2.54668999803592,0.00256163484890259,0.0657999361253688,0.0756501066499873,0.204175193636443,318.669140669843,8.62063517641018,2.10006382162482,-0.0297348742667639,0.348809026946746,1.24458311267272,579.78,-0.293301279233065,2484.93,2.12095864307045,284.6578686456,30.8303609158206,0.476865374082041,0.280006951916595,0.774335913533105,0.171000922932999,17.275424069412,3.82143711772962,1,0,0.174375989332386,0.018229930005574
"C19_T_25_C_6_A_li_2","Catalan",19,"target",25,"contrastive",6,"A","li",2,0.156,0.155,0.141032940388642,0.00946095198665346,0.141032940388642,0.00946095198665346,-0.000617750150765924,9.52438854010709,1.57640916377622,0.00546104848570561,0.0230197799041804,0.1034100666496,0.135602437018451,220.864792870649,8.80970075230561,-0.747479169802513,-0.00395735423016085,-0.188355434642119,-0.270309545210211,448.97,-1.4286196633863,3050.295,3.14405362672708,383.090339865986,18.090267897735,0.220247212635293,0.0396946109536613,0.661167239001112,0.0275848037261619,17.6964820033716,3.8165484520621,1,0,0.450698648679328,0
"C19_T_26_R_2_A_li_3","Catalan",19,"target",26,"corrective",2,"A","li",3,0.177,0.175,0.0988330279096452,0.012137576263492,0.0988330279096452,0.012137576263492,-0.00114539723497267,16.4894593853039,2.79686982192007,0.00459459406146046,0.0339658112168507,-0.00256152668688694,0.176617882720593,279.022219091173,5.38246097679741,0.945756102045698,-0.471233015412762,0.083791496977595,0.497189829853843,549.295,-0.557884880952439,2516.54,2.17816068499626,283.843914362368,7.38281778147579,0.203291488313715,0.057460665284421,0.568642650853451,0.0398694785728064,19.1322617481168,4.58997840549792,1,0,NA,NA
"C19_T_27_I_2_N_man_2","Catalan",19,"target",27,"information",2,"N","man",2,0.235,0.225,0.179896471236545,0.0393190039960406,0.179896471236545,0.0393190039960406,-0.000446627543046769,11.2097147368213,2.50650421328352,0.00321115195076904,0.0879224957881382,0.176221505027457,0.202046303049751,244.999612927059,13.9046245428239,-0.0448014336134026,0.690693163046932,0.162965992803159,0.720475007847487,599.38,-0.123190123133353,1326.37,0.0244069918978139,269.905337516319,8.09313827996709,0.212339473171753,0.0453546368571078,0.617766303943649,0.0437444912507262,11.3703176601538,4.48643576922034,0.129793825445048,0.0399847249318706,0.683751365653301,0
"C19_T_27_I_5_NC_lo_2","Catalan",19,"target",27,"information",5,"NC","lo",2,0.242,0.195,0.183466505099369,0.0809205954260131,0.18943506598375,0.0622811259039043,-0.000768590721834365,14.2333179028774,1.75344703027402,0.00375321436321663,0.0318486247435474,0.0685088125903332,0.165559549020523,232.935011968617,3.26859195429869,-0.396058516520529,-0.759441489240666,-0.0308372339025717,0.173917842948441,596.695,-0.146493615690889,1184.335,-0.232622176875754,379.198243706449,12.8740781365616,0.201438169707922,0.139671318493483,0.661656722043533,0.0698845256959441,17.1463482535804,4.68620061965377,0.304093791606356,0.0130299220389315,0.0365421437434565,0.0191707567453954
"C19_T_27_I_7_A_ron_2","Catalan",19,"target",27,"information",7,"A","ron",2,0.284,0.275,0.0526739386440647,0.0355459761253808,0.0526739386440647,0.0355459761253808,-0.000347576569620756,7.86207637957837,1.68019110271842,0.00189727354355562,0.0521343855592262,0.122450067724949,0.163954573098494,213.076510909833,2.23019173002018,-0.974232562793948,-0.901018730156047,0.0925216156795338,0.521810209029515,722.79,0.947902620451621,1167.605,-0.262897094984543,267.4418594702,24.7314902140301,0.348724918344533,0.0941107901862489,0.750392983352445,0.066907187386371,8.21761492905379,3.88085129126467,0.129051250310911,0.0441845126398489,0.077483708584014,0.00898834729541249
"C19_T_28_F_2_N_cle_2","Catalan",19,"target",28,"filler",2,"N","cle",2,0.188,0.185,0.190601529631898,0.0888204540804181,0.194594056336326,0.0772178429423251,0.00123924028918715,15.697042599939,2.55241591456924,0.00469071306382834,0.0667115800436403,0.206958108122576,0.152673740647381,287.018264128869,13.0499495913059,1.17855845202892,0.574165336216502,0.226300196734794,0.89908794185489,606.14,-0.0645191325601868,2264.48,1.72202823678937,294.026681137969,12.4416314633895,0.215238424532508,0.163976682678594,0.571094724226863,0.115304286158136,15.2631691971818,3.14050203989476,1,0,0.520292745162237,0
"C19_T_28_F_6_A_gro_2","Catalan",19,"target",28,"filler",6,"A","gro",2,0.268,0.265,0.153417816727398,0.0611336999681846,0.153417816727398,0.0611336999681846,0.000326308636858801,10.0901649956513,2.29944606024463,0.0200334604265036,0.147478528832356,0.104051773721756,0.182999255173972,216.731360887805,5.77979220710031,-0.867822748980146,-0.417060204197429,-0.465588018564077,-1.05215130120994,636.14,0.195855085959781,985.46,-0.592510063240689,364.624689268785,26.9512668005617,0.306602259077236,0.149133918130485,0.708771680707872,0.0850443678024792,14.3606063832469,3.72044717879778,0.276697489266723,0.0709923148528076,0.0993058393251474,0.0544314706373594
"C19_T_29_B_2_N_plan_2","Catalan",19,"target",29,"background",2,"N","plan",2,0.287,0.285,0.229322420161882,0.0659983148823174,0.229322420161882,0.0659983148823174,0.000245923887395579,11.4242679318041,3.06136696732252,0.00588381049205489,0.0480587691137685,0.151654452604578,0.202949116092163,239.079869899827,6.40627128105468,-0.217152900062057,-0.331644988842185,0.0378994321903865,0.367766614111696,684.26,0.613495332465809,1176.18,-0.24737961603757,278.503535020462,38.5281920066823,0.200920353264973,0.061064887010836,0.630712729831546,0.047544981822033,14.8939487523818,3.1151130489702,0.181137111088784,0.035353025801293,0.286294966269445,0
"C19_T_29_B_5_NC_lo_1","Catalan",19,"target",29,"background",5,"NC","lo",1,0.694,0.685,0.0921992373886829,0.0379727690706231,0.0921992373886829,0.0379727690706231,-0.000193875930194763,9.56730872934102,1.6323902935989,0.00299991203653255,0.0168669713741199,0.129021413172756,0.155198868540269,219.751683214645,7.15949885635206,-0.779887009238772,-0.228948668677116,-0.0359870892804514,0.159394398716793,511.58,-0.885218669335125,696.58,-1.11527266594642,382.559797497284,26.9456154803363,0.248878645161981,0.0629862363661559,0.667510290572339,0.0412002383361232,19.2481973835349,3.40913815829154,0.0558325289621287,0.013068953291381,0.105582079346541,0.0648212957456944
