File,Language,Participant,Item_type,Item_num,Focus,TP,Word,Syll,Syll_num,Prosodic_Prom,min_time,max_time,F0_mean,F0_min,F0_max,F0_range,env_mean,env_min,env_max,env_range,duration,Gender,Age,tier_num,tier_name,tier_type,tier_xmin,tier_xmax,xmin,xmax,text
C01_T_04_C,Catalan,1,target,4,contrastive,L'espelma de color negre,A,post,9,NA,3670.00000000002,3810,NA,NA,NA,NA,0.07879094162895071,0.0589322715587449,0.102509328666236,0.04357705710749109,139.99999999998,male,19,11,Syll,IntervalTier,0,4.39600000000002,3670.00000000002,3810,post
C01_T_05_R,Catalan,1,target,5,corrective,L'espelma de color negre,N,pre,1,NA,1843.99999999999,2036,NA,NA,NA,NA,0.03897228355381104,0.0210281775487706,0.0483003650993885,0.0272721875506179,192.00000000001,male,19,11,Syll,IntervalTier,0,3.60699999999997,1843.99999999999,2036,pre
C01_T_05_R,Catalan,1,target,5,corrective,L'espelma de color negre,NA,<p>,7,NA,2778.00000000002,2851.99999999998,NA,NA,NA,NA,0.08848780868030676,0.0762289990266607,0.104344788344346,0.02811578931768531,73.99999999995998,male,19,11,Syll,IntervalTier,0,3.60699999999997,2778.00000000002,2851.99999999998,<p>
C01_T_05_R,Catalan,1,target,5,corrective,L'espelma de color negre,A,ne,8,3,2851.99999999998,3053,NA,NA,NA,NA,0.08163863403730484,0.0637515179757382,0.0911826420223102,0.02743112404657199,201.00000000002,male,19,11,Syll,IntervalTier,0,3.60699999999997,2851.99999999998,3053,ne
C01_T_05_R,Catalan,1,target,5,corrective,L'espelma de color negre,A,post,9,NA,3053,3190,NA,NA,NA,NA,0.04728827829878452,0.0377580459394879,0.0599791207253961,0.0222210747859082,137,male,19,11,Syll,IntervalTier,0,3.60699999999997,3053,3190,post
C01_T_06_F,Catalan,1,target,6,filler,La goma que és de color blau,N,post,3,NA,2068.99999999996,2264.99999999999,NA,NA,NA,NA,0.09962266109703924,0.074875615060795,0.112859959313464,0.037984344252669,196.00000000003,male,19,11,Syll,IntervalTier,0,4.68599999999998,2068.99999999996,2264.99999999999,post
C01_T_07_I,Catalan,1,target,7,information,La rosa de color blau,NA,<p>,7,NA,3731.99999999997,3831.99999999999,NA,NA,NA,NA,0.03513007567553911,0.0320438293998356,0.0383136090272735,0.0062697796274379,100.00000000002001,male,19,11,Syll,IntervalTier,0,4.53800000000001,3731.99999999997,3831.99999999999,<p>
C01_T_07_I,Catalan,1,target,7,information,La rosa de color blau,A,blau,8,1,3831.99999999999,4146.00000000002,NA,NA,NA,NA,0.04288503657599853,0.0252537904194481,0.059673272317565,0.0344194818981169,314.00000000003,male,19,11,Syll,IntervalTier,0,4.53800000000001,3831.99999999999,4146.00000000002,blau
C01_T_08_C,Catalan,1,target,8,contrastive,Les ulleres de color groc,N,pre,1,NA,2004.00000000002,2060,NA,NA,NA,NA,0.09259357327912264,0.0834847646539896,0.100701633609678,0.0172168689556884,55.99999999997999,male,19,11,Syll,IntervalTier,0,3.827,2004.00000000002,2060,pre
C01_T_08_C,Catalan,1,target,8,contrastive,Les ulleres de color groc,N,post,3,NA,2180.99999999998,2329.99999999998,NA,NA,NA,NA,0.1085502554435114,0.0942339170245216,0.125431867473124,0.03119795044860239,149,male,19,11,Syll,IntervalTier,0,3.827,2180.99999999998,2329.99999999998,post
C01_T_08_C,Catalan,1,target,8,contrastive,Les ulleres de color groc,NA,<p>,6,NA,2848.00000000001,2920.00000000002,NA,NA,NA,NA,0.07334808813015899,0.0691247665539848,0.0794748804914233,0.01035011393743849,72.00000000001,male,19,11,Syll,IntervalTier,0,3.827,2848.00000000001,2920.00000000002,<p>
C01_T_08_C,Catalan,1,target,8,contrastive,Les ulleres de color groc,A,groc,7,2,2920.00000000002,3315.99999999997,NA,NA,NA,NA,0.07318820432160239,0.0409179984198706,0.104191100321832,0.06327310190196139,395.99999999995,male,19,11,Syll,IntervalTier,0,3.827,2920.00000000002,3315.99999999997,groc
C01_T_09_R,Catalan,1,target,9,corrective,Les ulleres de color groc,N,pre,1,NA,1858,1901.99999999999,NA,NA,NA,NA,0.0692887469209856,0.068709580235389,0.0704677010695286,0.00175812083413959,43.999999999989996,male,19,11,Syll,IntervalTier,0,3.64999999999998,1858,1901.99999999999,pre
C01_T_09_R,Catalan,1,target,9,corrective,Les ulleres de color groc,N,lle,2,1,1901.99999999999,2018.00000000003,NA,NA,NA,NA,0.100500515420171,0.0729249151172956,0.121230186369187,0.04830527125189141,116.00000000004002,male,19,11,Syll,IntervalTier,0,3.64999999999998,1901.99999999999,2018.00000000003,lle
C01_T_09_R,Catalan,1,target,9,corrective,Les ulleres de color groc,NA,<p>,6,NA,2702,2755,NA,NA,NA,NA,0.0454699555105947,0.0435535254236335,0.0476467613072332,0.0040932358835997,53,male,19,11,Syll,IntervalTier,0,3.64999999999998,2702,2755,<p>
C01_T_09_R,Catalan,1,target,9,corrective,Les ulleres de color groc,A,groc,7,2,2755,3148.00000000002,NA,NA,NA,NA,0.05317098009129473,0.0237329553820166,0.083607789996452,0.05987483461443541,393.00000000002,male,19,11,Syll,IntervalTier,0,3.64999999999998,2755,3148.00000000002,groc
C01_T_10_F,Catalan,1,target,10,filler,El recipient de color lila,NA,<p>,7,NA,5853.00000000001,5980.00000000002,NA,NA,NA,NA,0.02776813281963427,0.0207580171839954,0.0379673874966363,0.0172093703126409,127.00000000001,male,19,11,Syll,IntervalTier,0,6.80000000000001,5853.00000000001,5980.00000000002,<p>
C01_T_11_C,Catalan,1,target,11,contrastive,La jaqueta negra,N,pre,1,NA,2476.99999999998,2572,NA,NA,NA,NA,0.0601927563984893,0.0578873766440808,0.0635660829231312,0.0056787062790504,95.00000000002001,male,19,11,Syll,IntervalTier,0,4.416,2476.99999999998,2572,pre
C01_T_11_C,Catalan,1,target,11,contrastive,La jaqueta negra,A,ne,5,3,3146.00000000002,3365.99999999999,NA,NA,NA,NA,0.06559611129000927,0.0477427033454114,0.0793022290493841,0.0315595257039727,219.99999999997,male,19,11,Syll,IntervalTier,0,4.416,3146.00000000002,3365.99999999999,ne
C01_T_11_C,Catalan,1,target,11,contrastive,La jaqueta negra,A,post,6,NA,3365.99999999999,3517,NA,NA,NA,NA,0.04280572030284312,0.0299189088816613,0.055437946087251,0.0255190372055897,151.00000000001,male,19,11,Syll,IntervalTier,0,4.416,3365.99999999999,3517,post
C01_T_12_R,Catalan,1,target,12,corrective,La jaqueta de color negre,NC,lor_pre,5,1,2115.99999999999,2270.99999999996,NA,NA,NA,NA,0.07923324807522229,0.0675038842192021,0.0856694469614333,0.0181655627422312,154.99999999997,male,19,11,Syll,IntervalTier,0,3.49299999999999,2115.99999999999,2270.99999999996,lor_pre
C01_T_12_R,Catalan,1,target,12,corrective,La jaqueta de color negre,A,ne,7,2,2408.99999999999,2605.99999999999,NA,NA,NA,NA,0.05583804089883597,0.0396186328454406,0.0662578933133526,0.026639260467912,197,male,19,11,Syll,IntervalTier,0,3.49299999999999,2408.99999999999,2605.99999999999,ne
C01_T_12_R,Catalan,1,target,12,corrective,La jaqueta de color negre,A,post,8,NA,2605.99999999999,2772.99999999997,NA,NA,NA,NA,0.03881149324395676,0.0307862078827254,0.0490701957496725,0.0182839878669471,166.99999999998,male,19,11,Syll,IntervalTier,0,3.49299999999999,2605.99999999999,2772.99999999997,post
C01_T_13_I,Catalan,1,target,13,information,El mòbil de color blau,NA,<p>,7,NA,3173,3312.99999999999,NA,NA,NA,NA,0.04393156559130505,0.0327265729291376,0.0600239194227312,0.02729734649359359,139.99999999999,male,19,11,Syll,IntervalTier,0,3.98000000000002,3173,3312.99999999999,<p>
C01_T_14_F,Catalan,1,target,14,filler,El cotxe de color blau,NC,lor_pre,6,1,2687.99999999999,2855.99999999999,NA,NA,NA,NA,0.09147851662082078,0.0650309166793238,0.103541407177147,0.03851049049782319,168,male,19,11,Syll,IntervalTier,0,3.68599999999992,2687.99999999999,2855.99999999999,lor_pre
C01_T_14_F,Catalan,1,target,14,filler,El cotxe de color blau,A,blau,7,1,2855.99999999999,3182.00000000002,NA,NA,NA,NA,0.0626375759764419,0.0282440301251555,0.0879238337032267,0.0596798035780712,326.00000000003,male,19,11,Syll,IntervalTier,0,3.68599999999992,2855.99999999999,3182.00000000002,blau
C01_T_15_C,Catalan,1,target,15,contrastive,La cullera negra,A,post,6,NA,2765.99999999996,2930.99999999993,NA,NA,NA,NA,0.05493401168311661,0.0348276702938093,0.0741253153760724,0.0392976450822631,164.99999999997,male,19,11,Syll,IntervalTier,0,3.74599999999998,2765.99999999996,2930.99999999993,post
C01_T_16_R,Catalan,1,target,16,corrective,La cullera de color negre,N,pre,1,NA,1709.00000000006,1798,NA,NA,NA,NA,0.03894855944621524,0.0349766059508555,0.0476087538529105,0.012632147902055,88.99999999993997,male,19,11,Syll,IntervalTier,0,3.52800000000002,1709.00000000006,1798,pre
C01_T_16_R,Catalan,1,target,16,corrective,La cullera de color negre,N,post,3,NA,1927.00000000002,2037.00000000003,NA,NA,NA,NA,0.11876164093916218,0.105999828873616,0.127817116618687,0.02181728774507099,110.00000000001,male,19,11,Syll,IntervalTier,0,3.52800000000002,1927.00000000002,2037.00000000003,post
C01_T_16_R,Catalan,1,target,16,corrective,La cullera de color negre,NC,lor_pre,6,1,2474.00000000005,2627.00000000007,NA,NA,NA,NA,0.05713912654564126,0.0497715967958038,0.0630485481146342,0.0132769513188304,153.00000000002,male,19,11,Syll,IntervalTier,0,3.52800000000002,2474.00000000005,2627.00000000007,lor_pre
C01_T_16_R,Catalan,1,target,16,corrective,La cullera de color negre,NA,<p>,7,NA,2627.00000000007,2749.00000000002,NA,NA,NA,NA,0.03716088916026906,0.0284938972281344,0.048159877946452,0.01966598071831759,121.99999999994998,male,19,11,Syll,IntervalTier,0,3.52800000000002,2627.00000000007,2749.00000000002,<p>
C01_T_16_R,Catalan,1,target,16,corrective,La cullera de color negre,A,ne,8,2,2749.00000000002,2935.00000000006,NA,NA,NA,NA,0.04492788704820277,0.0284649902732726,0.0565021678076658,0.0280371775343932,186.00000000004002,male,19,11,Syll,IntervalTier,0,3.52800000000002,2749.00000000002,2935.00000000006,ne
C01_T_16_R,Catalan,1,target,16,corrective,La cullera de color negre,A,post,9,2,2935.00000000006,3065.00000000005,NA,NA,NA,NA,0.03160607555539513,0.0247547361724819,0.0403299060810751,0.01557516990859319,129.99999999999,male,19,11,Syll,IntervalTier,0,3.52800000000002,2935.00000000006,3065.00000000005,post
C01_T_17_I,Catalan,1,target,17,information,La pilota de bàsquet que és de color taronja,N,pre,1,NA,2102.99999999995,2218.99999999994,NA,NA,NA,NA,0.06936262939602418,0.0615980953192165,0.0740058259523548,0.0124077306331383,115.99999999999,male,19,11,Syll,IntervalTier,0,4.51900000000001,2102.99999999995,2218.99999999994,pre
C01_T_17_I,Catalan,1,target,17,information,La pilota de bàsquet que és de color taronja,N,bàs,2,1,2218.99999999994,2492.99999999994,NA,NA,NA,NA,0.06644288634742831,0.048670546379714,0.0760773982075593,0.02740685182784529,274,male,19,11,Syll,IntervalTier,0,4.51900000000001,2218.99999999994,2492.99999999994,bàs
C01_T_17_I,Catalan,1,target,17,information,La pilota de bàsquet que és de color taronja,N,post,3,NA,2492.99999999994,2633.9999999999,NA,NA,NA,NA,0.04130337560212149,0.0392126973785337,0.0459434237889833,0.00673072641044959,140.99999999995998,male,19,11,Syll,IntervalTier,0,4.51900000000001,2492.99999999994,2633.9999999999,post
C01_T_17_I,Catalan,1,target,17,information,La pilota de bàsquet que és de color taronja,NC,lor_pre,6,2,3110.99999999999,3373.99999999991,NA,NA,NA,NA,0.10830824406220652,0.063879665612747,0.145253888026626,0.08137422241387901,262.99999999991996,male,19,11,Syll,IntervalTier,0,4.51900000000001,3110.99999999999,3373.99999999991,lor_pre
C01_T_17_I,Catalan,1,target,17,information,La pilota de bàsquet que és de color taronja,A,post,9,NA,3810.99999999992,4067.99999999998,NA,NA,NA,NA,0.06305150677205548,0.0317015815310601,0.096041690700617,0.0643401091695569,257.00000000006,male,19,11,Syll,IntervalTier,0,4.51900000000001,3810.99999999992,4067.99999999998,post
C01_T_18_C,Catalan,1,target,18,contrastive,La bombeta de color groc,NC,lor_pre,6,1,3403.00000000002,3548.99999999998,NA,NA,NA,NA,0.1223319071054863,0.0832141780749911,0.136490025529515,0.0532758474545239,145.99999999995998,male,19,11,Syll,IntervalTier,0,4.31499999999994,3403.00000000002,3548.99999999998,lor_pre
C01_T_18_C,Catalan,1,target,18,contrastive,La bombeta de color groc,A,groc,7,1,3548.99999999998,3876.99999999995,NA,NA,NA,NA,0.09180087556808962,0.0440767739521572,0.138717094903587,0.0946403209514298,327.99999999997,male,19,11,Syll,IntervalTier,0,4.31499999999994,3548.99999999998,3876.99999999995,groc
C01_T_19_R,Catalan,1,target,19,corrective,La bombeta de color groc,N,pre,1,NA,1576.00000000002,1652.00000000004,NA,NA,NA,NA,0.06560473646875857,0.0632977718187649,0.0707330633185675,0.00743529149980259,76.00000000002001,male,19,11,Syll,IntervalTier,0,3.44400000000007,1576.00000000002,1652.00000000004,pre
C01_T_19_R,Catalan,1,target,19,corrective,La bombeta de color groc,NC,lor_pre,5,1,2266.00000000008,2442.00000000001,NA,NA,NA,NA,0.10885958061180402,0.0770000122536662,0.125318516219883,0.04831850396621678,175.99999999992997,male,19,11,Syll,IntervalTier,0,3.44400000000007,2266.00000000008,2442.00000000001,lor_pre
C01_T_19_R,Catalan,1,target,19,corrective,La bombeta de color groc,NA,<p>,6,NA,2442.00000000001,2524,NA,NA,NA,NA,0.08280708509889548,0.0723303343752762,0.0984999928943689,0.02616965851909271,81.99999999999,male,19,11,Syll,IntervalTier,0,3.44400000000007,2442.00000000001,2524,<p>
C01_T_19_R,Catalan,1,target,19,corrective,La bombeta de color groc,A,groc,7,2,2524,2851.99999999998,NA,NA,NA,NA,0.06602801831730928,0.0369889083177221,0.0846063840708869,0.0476174757531648,327.99999999998,male,19,11,Syll,IntervalTier,0,3.44400000000007,2524,2851.99999999998,groc
C01_T_20_F,Catalan,1,target,20,filler,La cadira de color negre,N,pre,1,NA,2452.99999999997,2500,NA,NA,NA,NA,0.06285490064445512,0.060808978102919,0.0664858309597175,0.00567685285679849,47.00000000003001,male,19,11,Syll,IntervalTier,0,4.22499999999991,2452.99999999997,2500,pre
C01_T_20_F,Catalan,1,target,20,filler,La cadira de color negre,N,di,2,1,2500,2636.99999999994,NA,NA,NA,NA,0.10343260545679646,0.0663293997751256,0.133495112072484,0.06716571229735839,136.99999999993997,male,19,11,Syll,IntervalTier,0,4.22499999999991,2500,2636.99999999994,di
C01_T_24_F,Catalan,1,target,24,filler,L'ampolla que és de color groc,N,pre,1,NA,1749.00000000002,2070.00000000005,NA,NA,NA,NA,0.04013657722137615,0.0205037905652602,0.0545177621638053,0.0340139715985451,321.00000000003,male,19,11,Syll,IntervalTier,0,3.86300000000006,1749.00000000002,2070.00000000005,pre
C01_T_24_F,Catalan,1,target,24,filler,L'ampolla que és de color groc,N,po,2,1,2070.00000000005,2168.99999999998,NA,NA,NA,NA,0.0439999410677821,0.0296376370054258,0.0660403491453821,0.03640271213995629,98.99999999992997,male,19,11,Syll,IntervalTier,0,3.86300000000006,2070.00000000005,2168.99999999998,po
C01_T_24_F,Catalan,1,target,24,filler,L'ampolla que és de color groc,NA,<p>,6,NA,2969.00000000005,3033.00000000002,NA,NA,NA,NA,0.0736889897846149,0.0698808948774176,0.0799400003795486,0.010059105502131,63.99999999996999,male,19,11,Syll,IntervalTier,0,3.86300000000006,2969.00000000005,3033.00000000002,<p>
C01_T_24_F,Catalan,1,target,24,filler,L'ampolla que és de color groc,A,groc,7,1,3033.00000000002,3307.99999999999,NA,NA,NA,NA,0.06428549059664909,0.0452521228457353,0.0823588620832875,0.03710673923755221,274.99999999997,male,19,11,Syll,IntervalTier,0,3.86300000000006,3033.00000000002,3307.99999999999,groc
C01_T_25_C,Catalan,1,target,25,contrastive,La motxilla de color lila,N,pre,1,NA,2326.00000000002,2502.00000000007,NA,NA,NA,NA,0.0587366840897956,0.0459373527376712,0.0641214048236248,0.01818405208595359,176.00000000005002,male,19,11,Syll,IntervalTier,0,4.07300000000009,2326.00000000002,2502.00000000007,pre
C01_T_25_C,Catalan,1,target,25,contrastive,La motxilla de color lila,N,txi,2,1,2502.00000000007,2634.99999999999,NA,NA,NA,NA,0.06453025397243047,0.0506072545660243,0.0950096682280274,0.04440241366200309,132.99999999991996,male,19,11,Syll,IntervalTier,0,4.07300000000009,2502.00000000007,2634.99999999999,txi
C01_T_25_C,Catalan,1,target,25,contrastive,La motxilla de color lila,NA,<p>,6,NA,3165.00000000008,3270.0000000001,NA,NA,NA,NA,0.06077065846182998,0.050959939961398,0.0741342983982267,0.0231743584368287,105.00000000002001,male,19,11,Syll,IntervalTier,0,4.07300000000009,3165.00000000008,3270.0000000001,<p>
C01_T_25_C,Catalan,1,target,25,contrastive,La motxilla de color lila,A,li,7,2,3270.0000000001,3413.99999999999,NA,NA,NA,NA,0.09195778663911602,0.0517136999456487,0.12869212147255,0.07697842152690129,143.99999999988995,male,19,11,Syll,IntervalTier,0,4.07300000000009,3270.0000000001,3413.99999999999,li
C01_T_26_R,Catalan,1,target,26,corrective,La motxilla de color lila,N,pre,1,NA,1548,1610.99999999999,NA,NA,NA,NA,0.06940876754436182,0.0668640434917967,0.0718580384641432,0.00499399497234649,62.999999999989996,male,19,11,Syll,IntervalTier,0,3.38699999999994,1548,1610.99999999999,pre
C01_T_26_R,Catalan,1,target,26,corrective,La motxilla de color lila,NC,lor_pre,5,1,2237.99999999994,2400.99999999995,NA,NA,NA,NA,0.07119187276134589,0.0568577130329965,0.0794663620180013,0.02260864898500479,163.00000000001,male,19,11,Syll,IntervalTier,0,3.38699999999994,2237.99999999994,2400.99999999995,lor_pre
C01_T_26_R,Catalan,1,target,26,corrective,La motxilla de color lila,NA,<p>,6,NA,2400.99999999995,2529,NA,NA,NA,NA,0.03949434269928019,0.030447564402104,0.053244073383857,0.022796508981753,128.00000000005002,male,19,11,Syll,IntervalTier,0,3.38699999999994,2400.99999999995,2529,<p>
C01_T_26_R,Catalan,1,target,26,corrective,La motxilla de color lila,A,li,7,1,2529,2686.00000000004,NA,NA,NA,NA,0.05071116877518811,0.0309267821072572,0.0642051520193107,0.03327836991205349,157.00000000004002,male,19,11,Syll,IntervalTier,0,3.38699999999994,2529,2686.00000000004,li
C01_T_27_I,Catalan,1,target,27,information,La tovallola vermella,N,pre,1,NA,2411.00000000006,2534.99999999997,NA,NA,NA,NA,0.04568272968881027,0.0427032978011092,0.047688160772815,0.00498486297170579,123.99999999990996,male,19,11,Syll,IntervalTier,0,4.03100000000006,2411.00000000006,2534.99999999997,pre
C01_T_27_I,Catalan,1,target,27,information,La tovallola vermella,N,llo,2,1,2534.99999999997,2735.00000000001,NA,NA,NA,NA,0.07133864032786269,0.0435953951080928,0.0925160061375405,0.0489206110294477,200.00000000004002,male,19,11,Syll,IntervalTier,0,4.03100000000006,2534.99999999997,2735.00000000001,llo
C01_T_27_I,Catalan,1,target,27,information,La tovallola vermella,NA,<p>,4,NA,2908.99999999999,3034.99999999997,NA,NA,NA,NA,0.04974039420680117,0.0431024730485199,0.0634674945727514,0.0203650215242315,125.99999999997999,male,19,11,Syll,IntervalTier,0,4.03100000000006,2908.99999999999,3034.99999999997,<p>
C01_T_27_I,Catalan,1,target,27,information,La tovallola vermella,A,pre,5,NA,3034.99999999997,3120,NA,NA,NA,NA,0.05465323050234694,0.0455493940262615,0.0654155032978541,0.0198661092715926,85.00000000003001,male,19,11,Syll,IntervalTier,0,4.03100000000006,3034.99999999997,3120,pre
C01_T_27_I,Catalan,1,target,27,information,La tovallola vermella,A,post,7,NA,3296.00000000005,3470.00000000003,NA,NA,NA,NA,0.07118821235149905,0.0502025429700051,0.110925097967972,0.06072255499796689,173.99999999998,male,19,11,Syll,IntervalTier,0,4.03100000000006,3296.00000000005,3470.00000000003,post
C01_T_28_F,Catalan,1,target,28,filler,La bicicleta de color groc,N,cle,2,1,2388.00000000003,2610.99999999999,NA,NA,NA,NA,0.07246728062489005,0.0583784706973399,0.0836514486720485,0.0252729779747086,222.99999999995998,male,19,11,Syll,IntervalTier,0,4.58600000000001,2388.00000000003,2610.99999999999,cle
C01_T_28_F,Catalan,1,target,28,filler,La bicicleta de color groc,NC,lor_pre,6,1,3269.00000000001,3480.00000000002,NA,NA,NA,NA,0.10376791372198443,0.0799935413882472,0.117398638522206,0.0374050971339588,211.00000000001,male,19,11,Syll,IntervalTier,0,4.58600000000001,3269.00000000001,3480.00000000002,lor_pre
C01_T_28_F,Catalan,1,target,28,filler,La bicicleta de color groc,NA,<p>,7,NA,3480.00000000002,3586.99999999999,NA,NA,NA,NA,0.06348418040994563,0.0545274539063786,0.0756888949148392,0.02116144100846059,106.99999999996999,male,19,11,Syll,IntervalTier,0,4.58600000000001,3480.00000000002,3586.99999999999,<p>
C01_T_28_F,Catalan,1,target,28,filler,La bicicleta de color groc,A,groc,8,1,3586.99999999999,3969.00000000005,NA,NA,NA,NA,0.04431876131655289,0.0326521229963914,0.0533566738275578,0.0207045508311664,382.00000000006,male,19,11,Syll,IntervalTier,0,4.58600000000001,3586.99999999999,3969.00000000005,groc
C01_T_29_B,Catalan,1,target,29,background,La planta,N,plan,2,1,3703.99999999995,3941.00000000003,NA,NA,NA,NA,0.0651577223085727,0.0365314978268692,0.0925479492461866,0.0560164514193174,237.00000000008004,male,19,11,Syll,IntervalTier,0,7.29999999999995,3703.99999999995,3941.00000000003,plan
C01_T_30_B,Catalan,1,target,30,background,La camisa groga,N,mi,2,1,1783.99999999999,1899,NA,NA,NA,NA,0.08594268235389849,0.0592470830538058,0.111204735057161,0.0519576520033552,115.00000000001,male,19,11,Syll,IntervalTier,0,5.32600000000002,1783.99999999999,1899,mi
C01_T_30_B,Catalan,1,target,30,background,La camisa groga,NA,<p>,4,NA,2084.99999999992,2154,NA,NA,NA,NA,0.06455463843054014,0.0615949344293184,0.0669492411984417,0.0053543067691233,69.00000000008004,male,19,11,Syll,IntervalTier,0,5.32600000000002,2084.99999999992,2154,<p>
C01_T_31_B,Catalan,1,target,31,background,La flauta taronja,NA,pre,1,NA,2154,2281.99999999993,NA,NA,NA,NA,0.07120420589848583,0.0691248785557006,0.0731637326086091,0.0040388540529085,127.99999999992997,male,19,11,Syll,IntervalTier,0,8.05499999999995,2154,2281.99999999993,pre
C01_T_31_B,Catalan,1,target,31,background,La flauta taronja,N,post,3,NA,2633.9999999999,2798,NA,NA,NA,NA,0.05336532962711506,0.0471482935880211,0.0593540760637389,0.0122057824757178,164.00000000010004,male,19,11,Syll,IntervalTier,0,8.05499999999995,2633.9999999999,2798,post
C01_T_31_B,Catalan,1,target,31,background,La flauta taronja,NA,<p>,4,NA,2798,3261.99999999994,NA,NA,NA,NA,0.02471010357488027,0.0160255001628622,0.0451119755506219,0.0290864753877597,463.99999999994,male,19,11,Syll,IntervalTier,0,8.05499999999995,2798,3261.99999999994,<p>
C01_T_33_B,Catalan,1,target,33,background,El piano blau,A,<p>,5,1,3885.0000000001,4168.00000000001,NA,NA,NA,NA,0.0273760932527732,0.0109259241460239,0.051666321195139,0.0407403970491151,282.99999999990996,male,19,11,Syll,IntervalTier,0,6.17700000000002,3885.0000000001,4168.00000000001,<p>
C01_T_34_B,Catalan,1,target,34,background,L'agulla,N,pre,1,NA,1553,1692.99999999998,NA,NA,NA,NA,0.07020898577068867,0.0631564184464297,0.0756698870281765,0.01251346858174679,139.99999999998,male,19,11,Syll,IntervalTier,0,4.005,1553,1692.99999999998,pre
C01_T_34_B,Catalan,1,target,34,background,L'agulla,N,gu,2,1,1692.99999999998,1809.00000000008,NA,NA,NA,NA,0.0720137257723825,0.060810908881312,0.0951377874060363,0.0343268785247243,116.00000000010004,male,19,11,Syll,IntervalTier,0,4.005,1692.99999999998,1809.00000000008,gu
C01_T_35_B,Catalan,1,target,35,background,La paella,N,pre,1,NA,1678,1747.99999999993,NA,NA,NA,NA,0.05739090387735833,0.0520961455004848,0.0670530358531439,0.01495689035265909,69.99999999992997,male,19,11,Syll,IntervalTier,0,3.76300000000003,1678,1747.99999999993,pre
C02_T_01_F,Catalan,2,target,1,filler,La maleta de color negre,A,post,7,NA,3999,4131,NA,NA,NA,NA,0.10817677078861317,0.0833859088030416,0.13428674524969,0.0509008364466484,132,female,19,10,Syll,IntervalTier,0,4.511,3999,4131,post
C02_T_02_I,Catalan,2,target,2,information,La forquilla,N,post,3,NA,2608.99999999998,2750,NA,NA,NA,NA,0.08574690444635152,0.0758464691386883,0.0896101574193705,0.01376368828068221,141.00000000002,female,19,10,Syll,IntervalTier,0,2.79000000000002,2608.99999999998,2750,post
C02_T_03_I,Catalan,2,target,3,information,Lo boli de color lila,NA,<p>,6,NA,3802.00000000002,3872.00000000001,NA,NA,NA,NA,0.06817418576786537,0.0576390793359767,0.0803474858166469,0.0227084064806702,69.99999999999,female,19,10,Syll,IntervalTier,0,4.29700000000003,3802.00000000002,3872.00000000001,<p>
C02_T_04_C,Catalan,2,target,4,contrastive,La candela de color negre,NA,<p>,4,NA,2934.00000000003,2976,NA,NA,NA,NA,0.1144504146029988,0.111244023038462,0.120720986060342,0.00947696302188,41.99999999996999,female,19,10,Syll,IntervalTier,0,5.12300000000005,2934.00000000003,2976,<p>
C02_T_04_C,Catalan,2,target,4,contrastive,La candela de color negre,NA,<p>,7,NA,3319.99999999999,3486.00000000005,NA,NA,NA,NA,0.11334463640522678,0.0710376167178004,0.156747058263056,0.08570944154525559,166.00000000006003,female,19,10,Syll,IntervalTier,0,5.12300000000005,3319.99999999999,3486.00000000005,<p>
C02_T_06_F,Catalan,2,target,6,filler,La goma de color lila,NA,<p>,4,NA,2230.99999999999,2298,NA,NA,NA,NA,0.0927450215667734,0.0862262075067036,0.104125127552571,0.0178989200458674,67.00000000001,female,19,10,Syll,IntervalTier,0,3.05000000000001,2230.99999999999,2298,<p>
C02_T_08_C,Catalan,2,target,8,contrastive,Les ulleres de color groc,NC,lor_pre,5,0,2250.99999999998,2395.99999999996,NA,NA,NA,NA,0.11179437608272244,0.0992304703615986,0.125226641774574,0.02599617141297539,144.99999999998,female,19,10,Syll,IntervalTier,0,2.83699999999999,2250.99999999998,2395.99999999996,lor_pre
C02_T_10_F,Catalan,2,target,10,filler,El gerro de color rosa,NA,<p>,6,NA,2769.99999999998,2861.99999999997,NA,NA,NA,NA,0.05501572258949923,0.0524307952940367,0.0614582855093773,0.00902749021534059,91.99999999999,female,19,10,Syll,IntervalTier,0,3.36799999999999,2769.99999999998,2861.99999999997,<p>
C02_T_10_F,Catalan,2,target,10,filler,El gerro de color rosa,A,ro,7,3,2861.99999999997,3120,NA,NA,NA,NA,0.12641729535542012,0.0536553878281419,0.220100139244829,0.16644475141668708,258.00000000003,female,19,10,Syll,IntervalTier,0,3.36799999999999,2861.99999999997,3120,ro
C02_T_11_C,Catalan,2,target,11,contrastive,La jaqueta de color negre,NA,<p>,4,NA,2523.00000000002,2576.00000000002,NA,NA,NA,NA,0.10500297506082036,0.0983293833957342,0.114310049268014,0.01598066587227979,53,female,19,10,Syll,IntervalTier,0,3.45400000000001,2523.00000000002,2576.00000000002,<p>
C02_T_12_R,Catalan,2,target,12,corrective,La negra,A,ne,2,3,1865.99999999999,2032.99999999996,NA,NA,NA,NA,0.165420424227326,0.135205979739462,0.202182828947777,0.06697684920831501,166.99999999997,female,19,10,Syll,IntervalTier,0,2.41800000000001,1865.99999999999,2032.99999999996,ne
