File,Language,Participant,Item_type,Item_num,Focus,TP,Word,Syll,Syll_num,Prosodic_Prom,min_time,max_time,F0_mean,F0_min,F0_max,F0_range,env_mean,env_min,env_max,env_range,duration,Gender,Age,tier_num,tier_name,tier_type,tier_xmin,tier_xmax,xmin,xmax,text
G04_T_32B,German,4,target,NA,unknown,NA,NA,pre,1,NA,1577.99999999997,1791.9999999999202,212.76803990414268,192.090957641602,247.000793457031,54.909835815429005,0.03230086843688598,0.0189520735860201,0.0377108026063288,0.0187587290203087,213.9999999999502,female,24,8,Syll,IntervalTier,0,6.69200000000001,1577.99999999997,1791.9999999999202,pre
G04_T_32B,German,4,target,NA,unknown,NP,Adj,gɛl,2,2,1791.9999999999202,2024,182.0463978160512,169.297882080078,208.002304077148,38.70442199707,0.0439146730252713,0.0301414316353155,0.0557652001567293,0.02562376852141379,232.0000000000798,female,24,8,Syll,IntervalTier,0,6.69200000000001,1791.9999999999202,2024,gɛl
G04_T_32B,German,4,target,NA,unknown,NP,Adj,post_pre,3,2,2024,2121.99999999996,234.6893951416016,228.549331665039,240.446182250977,11.896850585937983,0.04124804954442105,0.0376404952785483,0.0437038448243652,0.0060633495458169,97.99999999995998,female,24,8,Syll,IntervalTier,0,6.69200000000001,2024,2121.99999999996,post_pre
G04_T_32B,German,4,target,NA,unknown,NP,N,far,4,2,2121.99999999996,2517.99999999992,195.0107807832605,159.602661132812,224.673080444336,65.070419311524,0.03060824811471748,0.0157771690961776,0.0531453538163667,0.0373681847201891,395.99999999996,female,24,8,Syll,IntervalTier,0,6.69200000000001,2121.99999999996,2517.99999999992,far
G04_T_32B,German,4,target,NA,unknown,NP,N,post,5,2,2517.99999999992,2683.99999999997,188.48827708851215,174.588897705078,222.874313354492,48.28541564941398,0.03536513483590947,0.0321369914020882,0.0415672425439925,0.0094302511419043,166.00000000005002,female,24,8,Syll,IntervalTier,0,6.69200000000001,2517.99999999992,2683.99999999997,post
